ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
6139,4055,1,2025-07-01,29,16,1032,459,17,10238,1,0
6140,4056,1,2025-11-30,29,22,1094,227,29,10239,1,0
6141,4056,1,2025-11-30,29,18,1094,115,43,10240,1,0
6142,4056,1,2025-11-30,29,31,1094,632,47,10241,1,0
6143,4057,2,2026-04-21,29,15,1093,931,50,10242,1,0
6144,4057,2,2026-04-21,29,21,1093,965,41,10243,1,0
6145,4057,1,2026-04-21,29,28,1093,334,1,10244,1,0
6146,4058,2,2026-03-25,29,7,1012,896,45,10245,1,0
6147,4059,1,2025-10-04,29,15,1014,860,49,10247,1,0
6148,4059,1,2025-10-04,29,18,1014,599,9,10249,1,0
6149,4060,1,2024-08-10,29,26,1015,339,21,10250,1,0
6150,4060,1,2024-08-10,29,8,1015,959,6,10251,1,0
6151,4061,1,2024-02-17,29,1,1101,956,3,10252,1,0
6152,4061,1,2024-02-17,29,27,1101,755,16,10253,1,0
6153,4061,1,2024-02-17,29,12,1101,269,15,10254,1,0
6154,4062,1,2024-12-04,29,8,1033,846,9,10256,1,0
6155,4063,1,2024-01-23,29,8,1008,305,16,10257,1,0
6156,4064,1,2024-05-05,29,15,1045,612,46,10259,1,0
6157,4064,1,2024-05-05,29,6,1045,149,1,10260,1,0
6158,4068,1,2026-03-22,29,9,1185,309,30,10269,1,0
6159,4070,1,2025-02-19,29,7,1173,821,42,10274,1,0
6160,4070,1,2025-02-19,29,1,1173,122,38,10275,1,0
6161,4071,1,2025-02-12,29,26,1032,452,43,10276,1,0
6162,4072,1,2024-05-25,29,16,1187,612,43,10277,1,0
6163,4072,1,2024-05-25,29,7,1187,351,10,10279,1,0
6164,4073,1,2025-08-28,29,27,1006,279,5,10282,1,0
6165,4074,1,2025-10-06,29,30,1187,750,3,10284,1,0
6166,4074,1,2025-10-06,29,10,1187,712,24,10285,1,0
6167,4076,1,2024-06-28,29,4,1002,122,37,10287,1,0
6168,4076,1,2024-06-28,29,1,1002,676,6,10289,1,0
6169,4077,1,2025-07-20,29,2,1177,335,41,10291,1,0
6170,4078,1,2024-03-18,29,20,1184,780,29,10293,1,0
6171,4079,1,2026-03-22,29,26,1012,601,11,10296,1,0
6172,4080,1,2024-02-13,29,30,1099,263,2,10297,1,0
6173,4080,1,2024-02-13,29,10,1099,135,34,10298,1,0
6174,4081,1,2026-02-28,29,13,1024,576,11,10300,1,0
6175,4082,1,2024-12-07,29,23,1005,453,2,10301,1,0
6176,4082,1,2024-12-07,29,17,1005,408,50,10302,1,0
6177,4083,1,2025-04-03,29,1,1007,107,37,10303,1,0
6178,4084,1,2025-07-13,29,31,1002,606,6,10307,1,0
6179,4084,1,2025-07-13,29,28,1002,693,48,10308,1,0
6180,4085,1,2025-01-08,29,28,1048,587,47,10309,1,0
6181,4085,1,2025-01-08,29,11,1048,458,40,10310,1,0
6182,4085,1,2025-01-08,29,18,1048,614,3,10312,1,0
6183,4086,1,2024-04-02,29,21,1116,433,10,10313,1,0
6184,4087,1,2024-04-11,29,17,1029,864,42,10315,1,0
6185,4088,1,2025-02-16,29,23,1002,449,16,10318,1,0
6186,4089,1,2026-05-22,29,22,1001,797,26,10320,1,0
6187,4090,1,2024-12-10,29,23,1006,905,31,10322,1,0
6188,4090,1,2024-12-10,29,17,1006,126,29,10323,1,0
6189,4090,1,2024-12-10,29,20,1006,393,30,10325,1,0
6190,4092,1,2024-01-20,29,9,1028,721,46,10331,1,0
6191,4093,1,2024-09-05,29,19,1034,846,2,10333,1,0
6192,4093,1,2024-09-05,29,10,1034,633,36,10334,1,0
6193,4094,1,2025-03-08,29,12,1201,669,1,10336,1,0
6194,4094,1,2025-03-08,29,25,1201,217,36,10337,1,0
6195,4095,1,2024-01-09,29,4,1154,551,43,10338,1,0
6196,4095,1,2024-01-09,29,18,1154,793,22,10339,1,0
6197,4095,1,2024-01-09,29,16,1154,735,47,10340,1,0
6198,4095,1,2024-01-09,29,16,1154,736,47,10341,1,0
6199,4096,1,2024-12-06,29,24,1005,185,37,10342,1,0
6200,4097,1,2024-06-22,29,17,1055,138,47,10343,1,0
6201,4097,1,2024-06-22,29,25,1055,399,20,10345,1,0
6202,4098,1,2025-04-10,29,6,1002,133,9,10346,1,0
6203,4099,1,2025-02-09,29,15,1005,993,36,10347,1,0
6204,4099,1,2025-02-09,29,6,1005,623,10,10348,1,0
6205,4099,1,2025-02-09,29,26,1005,310,38,10350,1,0
6206,4100,2,2025-09-04,29,28,1035,113,46,10351,1,0
6207,4101,1,2025-04-02,29,3,1006,642,45,10353,1,0
6208,4101,1,2025-04-02,29,17,1006,405,9,10355,1,0
6209,4102,1,2024-08-28,29,17,1004,196,47,10356,1,0
6210,4103,1,2024-10-07,29,4,1043,662,27,10357,1,0
6211,4104,1,2025-05-21,29,16,1091,397,9,10358,1,0
6212,4104,2,2025-05-21,29,29,1091,297,14,10360,1,0
6213,4105,1,2025-03-11,29,2,1048,326,9,10363,1,0
6214,4105,2,2025-03-11,29,13,1048,333,46,10364,1,0
6215,4107,2,2025-08-29,29,2,1013,355,15,10367,1,0
6216,4107,1,2025-08-29,29,18,1013,121,38,10368,1,0
6217,4107,1,2025-08-29,29,21,1013,688,34,10369,1,0
6218,4107,1,2025-08-29,29,14,1013,683,37,10370,1,0
6219,4108,1,2024-10-19,29,9,1013,491,8,10371,1,0
6220,4108,1,2024-10-19,29,17,1013,574,2,10372,1,0
6221,4109,1,2025-03-08,29,10,1110,166,25,10374,1,0
6222,4109,1,2025-03-08,29,29,1110,878,23,10375,1,0
6223,4109,1,2025-03-08,29,17,1110,166,7,10376,1,0
6224,4109,1,2025-03-08,29,22,1110,688,24,10377,1,0
6225,4110,1,2024-12-24,29,30,1223,886,38,10378,1,0
6226,4111,1,2026-04-04,29,19,1049,102,19,10379,1,0
6227,4112,1,2025-03-13,29,19,1069,262,50,10380,1,0
6228,4113,2,2026-02-27,29,7,1003,366,30,10383,1,0
6229,4113,1,2026-02-27,29,4,1003,499,20,10384,1,0
6230,4114,1,2024-11-01,29,20,1130,303,23,10385,1,0
6231,4114,1,2024-11-01,29,8,1130,175,17,10387,1,0
6232,4114,1,2024-11-01,29,21,1130,563,9,10388,1,0
6233,4115,1,2026-03-27,29,27,1025,118,47,10389,1,0
6234,4116,1,2024-10-16,29,26,1004,512,26,10390,1,0
6235,4117,1,2024-02-07,29,15,1026,200,49,10391,1,0
6236,4118,1,2024-08-21,29,22,1007,679,46,10394,1,0
6237,4118,1,2024-08-21,29,29,1007,708,30,10395,1,0
6238,4119,1,2026-05-13,29,3,1004,285,37,10396,1,0
6239,4119,1,2026-05-13,29,14,1004,896,11,10397,1,0
6240,4119,1,2026-05-13,29,26,1004,736,23,10398,1,0
6241,4119,1,2026-05-13,29,18,1004,346,22,10399,1,0
6242,4120,1,2026-05-10,29,11,1031,830,19,10400,1,0
6243,4121,1,2024-11-25,29,23,1152,233,24,10401,1,0
6244,4121,1,2024-11-25,29,24,1152,216,7,10402,1,0
6245,4122,1,2024-09-11,29,22,1061,314,15,10405,1,0
6246,4123,1,2026-06-03,29,30,1026,491,21,10409,1,0
6247,4124,1,2026-01-08,29,20,1160,873,24,10412,1,0
6248,4124,2,2026-01-08,29,30,1160,509,11,10413,1,0
6249,4125,1,2024-03-20,29,16,1118,748,1,10414,1,0
6250,4126,1,2026-02-19,29,7,1188,983,12,10415,1,0
6251,4126,1,2026-02-19,29,17,1188,158,50,10416,1,0
6252,4127,1,2024-07-22,29,9,1034,534,26,10419,1,0
6253,4127,1,2024-07-22,29,7,1034,563,44,10420,1,0
6254,4128,1,2026-05-22,29,20,1029,500,49,10421,1,0
6255,4130,1,2025-07-21,29,20,1009,395,5,10426,1,0
6256,4130,1,2025-07-21,29,1,1009,677,32,10427,1,0
6257,4131,1,2025-04-10,29,26,1134,169,33,10428,1,0
6258,4131,1,2025-04-10,29,16,1134,496,13,10429,1,0
6259,4132,1,2026-01-02,29,2,1048,731,17,10430,1,0
6260,4132,1,2026-01-02,29,1,1048,220,41,10432,1,0
6261,4133,1,2024-03-13,29,27,1030,787,9,10433,1,0
6262,4134,1,2024-02-15,29,18,1003,312,32,10434,1,0
6263,4134,1,2024-02-15,29,19,1003,755,37,10436,1,0
6264,4134,2,2024-02-15,29,1,1003,746,16,10437,1,0
6265,4135,1,2024-02-10,29,9,1014,542,33,10438,1,0
6266,4135,1,2024-02-10,29,21,1014,457,2,10439,1,0
6267,4136,2,2025-10-07,29,28,1116,741,38,10440,1,0
6268,4137,1,2024-08-25,29,20,1008,767,18,10441,1,0
6269,4137,1,2024-08-25,29,28,1008,738,3,10443,1,0
6270,4138,1,2026-06-16,29,25,1200,751,40,10445,1,0
6271,4138,1,2026-06-16,29,22,1200,161,46,10446,1,0
6272,4139,1,2024-04-21,29,10,1124,659,39,10447,1,0
6273,4139,1,2024-04-21,29,29,1124,747,29,10448,1,0
6274,4140,2,2026-03-10,29,8,1180,414,15,10450,1,0
6275,4140,1,2026-03-10,29,3,1180,295,39,10452,1,0
6276,4141,1,2026-02-15,29,9,1214,312,31,10453,1,0
6277,4141,1,2026-02-15,29,19,1214,443,20,10454,1,0
6278,4141,1,2026-02-15,29,5,1214,244,48,10455,1,0
6279,4143,1,2024-01-13,29,25,1013,955,33,10457,1,0
6280,4144,1,2024-12-12,29,9,1073,203,41,10458,1,0
6281,4145,2,2024-12-06,29,16,1156,748,48,10459,1,0
6282,4146,1,2025-01-27,29,31,1046,928,8,10461,1,0
6283,4146,1,2025-01-27,29,3,1046,557,19,10462,1,0
6284,4146,2,2025-01-27,29,28,1046,885,6,10463,1,0
6285,4147,1,2025-08-18,29,9,1006,753,8,10464,1,0
6286,4151,1,2026-04-14,29,1,1054,368,39,10470,1,0
6287,4151,1,2026-04-14,29,7,1054,614,13,10472,1,0
6288,4151,1,2026-04-14,29,30,1054,343,43,10473,1,0
6289,4152,1,2025-04-04,29,15,1012,466,45,10474,1,0
6290,4152,1,2025-04-04,29,19,1012,994,47,10475,1,0
6291,4153,1,2025-05-08,29,20,1150,902,47,10476,1,0
6292,4153,1,2025-05-08,29,2,1150,510,39,10478,1,0
6293,4154,1,2026-05-09,29,11,1135,997,27,10479,1,0
6294,4154,1,2026-05-09,29,16,1135,977,13,10480,1,0
6295,4155,1,2024-09-18,29,23,1005,871,16,10482,1,0
6296,4155,1,2024-09-18,29,30,1005,112,14,10483,1,0
6297,4156,1,2025-05-17,29,28,1009,463,28,10485,1,0
6298,4157,1,2026-03-11,29,4,1051,336,33,10488,1,0
6299,4157,1,2026-03-11,29,8,1051,604,36,10490,1,0
6300,4158,1,2026-06-19,29,14,1007,142,49,10491,1,0
6301,4160,1,2025-08-24,29,17,1004,251,29,10497,1,0
6302,4161,1,2025-11-28,29,8,1014,282,38,10498,1,0
6303,4162,1,2024-01-27,29,5,1120,615,41,10499,1,0
6304,4162,1,2024-01-27,29,30,1120,205,14,10500,1,0
6305,4163,1,2026-03-09,29,8,1011,568,6,10503,1,0
6306,4163,1,2026-03-09,29,25,1011,734,17,10504,1,0
6307,4164,1,2026-01-18,29,11,1027,843,5,10507,1,0
6308,4164,1,2026-01-18,29,27,1027,884,11,10508,1,0
6309,4165,1,2026-02-05,29,2,1004,498,18,10509,1,0
6310,4165,1,2026-02-05,29,5,1004,631,37,10511,1,0
6311,4166,1,2024-11-14,29,13,1007,480,41,10512,1,0
6312,4166,1,2024-11-14,29,19,1007,283,38,10514,1,0
6313,4167,1,2025-11-06,29,1,1187,142,11,10515,1,0
6314,4167,1,2025-11-06,29,11,1187,494,38,10516,1,0
6315,4168,1,2024-02-24,29,6,1108,874,9,10517,1,0
6316,4168,1,2024-02-24,29,19,1108,475,38,10519,1,0
6317,4169,1,2024-04-14,29,26,1024,556,9,10521,1,0
6318,4170,1,2025-12-18,29,22,1007,967,29,10523,1,0
6319,4171,1,2025-09-30,29,11,1004,595,25,10524,1,0
6320,4171,1,2025-09-30,29,10,1004,278,41,10525,1,0
6321,4173,1,2025-09-07,29,24,1006,176,10,10530,1,0
6322,4173,1,2025-09-07,29,11,1006,594,44,10531,1,0
6323,4174,1,2025-10-29,29,13,1014,232,8,10532,1,0
6324,4175,2,2025-08-31,29,14,1014,608,35,10534,1,0
6325,4177,1,2024-12-04,29,19,1014,110,17,10537,1,0
6326,4178,1,2025-02-03,29,7,1115,264,34,10538,1,0
6327,4178,1,2025-02-03,29,1,1115,977,1,10539,1,0
6328,4178,1,2025-02-03,29,25,1115,639,10,10540,1,0
6329,4179,1,2025-03-10,29,23,1218,671,28,10542,1,0
6330,4180,1,2024-02-27,29,16,1014,468,38,10545,1,0
6331,4180,1,2024-02-27,29,24,1014,429,1,10547,1,0
6332,4180,1,2024-02-27,29,29,1014,961,31,10548,1,0
6333,4181,1,2026-03-20,29,12,1013,931,30,10549,1,0
6334,4182,1,2026-04-11,29,13,1014,338,45,10550,1,0
6335,4182,1,2026-04-11,29,13,1014,131,24,10551,1,0
6336,4182,1,2026-04-11,29,14,1014,614,3,10552,1,0
6337,4186,2,2025-05-05,29,18,1014,965,48,10558,1,0
6338,4187,1,2025-02-09,29,1,1003,810,36,10559,1,0
6339,4188,1,2025-09-17,29,20,1022,850,22,10560,1,0
6340,4189,1,2025-11-05,29,20,1006,163,25,10562,1,0
6341,4190,1,2024-04-17,29,30,1210,204,18,10565,1,0
6342,4193,1,2026-01-01,29,13,1017,791,48,10569,1,0
6343,4193,1,2026-01-01,29,26,1017,514,30,10570,1,0
6344,4193,1,2026-01-01,29,12,1017,213,3,10571,1,0
6345,4193,1,2026-01-01,29,5,1017,977,3,10572,1,0
6346,4194,1,2025-12-09,29,4,1086,495,45,10573,1,0
6347,4195,1,2024-08-24,29,7,1006,127,38,10574,1,0
6348,4195,1,2024-08-24,29,12,1006,394,40,10575,1,0
6349,4195,1,2024-08-24,29,10,1006,997,5,10576,1,0
6350,4196,1,2025-08-31,29,9,1145,821,22,10578,1,0
6351,4197,1,2026-06-17,29,8,1031,261,37,10579,1,0
6352,4199,2,2026-06-25,29,26,1075,305,33,10582,1,0
6353,4199,1,2026-06-25,29,30,1075,822,48,10583,1,0
6354,4200,1,2025-11-16,29,7,1033,210,3,10585,1,0
6355,4201,2,2024-06-06,29,22,1010,563,3,10587,1,0
6356,4201,1,2024-06-06,29,18,1010,954,23,10588,1,0
6357,4202,1,2025-08-12,29,18,1133,411,37,10589,1,0
6358,4203,1,2025-11-28,29,13,1032,264,13,10593,1,0
6359,4203,1,2025-11-28,29,11,1032,241,8,10594,1,0
6360,4204,1,2026-06-30,29,21,1209,596,29,10597,1,0
6361,4204,1,2026-06-30,29,1,1209,797,9,10599,1,0
6362,4205,1,2025-09-03,29,19,1011,932,47,10602,1,0
6363,4206,1,2024-07-14,29,19,1014,204,5,10603,1,0
6364,4206,1,2024-07-14,29,30,1014,161,14,10604,1,0
6365,4206,1,2024-07-14,29,6,1014,186,24,10605,1,0
6366,4207,1,2024-07-29,29,27,1005,396,6,10606,1,0
6367,4208,1,2025-03-11,29,16,1189,952,38,10607,1,0
6368,4208,1,2025-03-11,29,15,1189,813,15,10608,1,0
6369,4209,1,2025-11-04,29,27,1002,961,37,10609,1,0
6370,4210,1,2025-09-23,29,15,1100,617,32,10614,1,0
6371,4211,1,2024-02-12,29,13,1002,843,28,10615,1,0
6372,4213,1,2024-11-18,29,22,1028,297,7,10619,1,0
6373,4214,1,2025-01-01,29,21,1003,975,14,10621,1,0
6374,4214,2,2025-01-01,29,13,1003,983,8,10622,1,0
6375,4215,1,2025-09-01,29,20,1002,427,48,10623,1,0
6376,4216,1,2024-04-06,29,18,1047,780,49,10625,1,0
6377,4217,1,2024-05-15,29,22,1001,998,36,10627,1,0
6378,4217,1,2024-05-15,29,12,1001,756,15,10628,1,0
6379,4217,2,2024-05-15,29,13,1001,549,24,10629,1,0
6380,4217,1,2024-05-15,29,4,1001,297,11,10630,1,0
6381,4218,1,2024-10-15,29,17,1026,744,10,10633,1,0
6382,4219,1,2024-10-17,29,7,1043,299,26,10634,1,0
6383,4219,1,2024-10-17,29,2,1043,525,3,10635,1,0
6384,4220,1,2024-07-27,29,6,1003,261,3,10636,1,0
6385,4221,1,2024-10-01,29,11,1004,116,15,10639,1,0
6386,4221,1,2024-10-01,29,27,1004,953,41,10640,1,0
6387,4222,1,2025-10-04,29,12,1060,446,33,10643,1,0
6388,4223,1,2025-07-10,29,24,1001,121,24,10644,1,0
6389,4223,1,2025-07-10,29,19,1001,179,7,10646,1,0
6390,4225,1,2026-01-15,29,31,1055,246,8,10648,1,0
6391,4225,1,2026-01-15,29,2,1055,582,44,10649,1,0
6392,4226,1,2024-09-08,29,13,1124,345,35,10651,1,0
6393,4226,1,2024-09-08,29,5,1124,721,2,10653,1,0
6394,4227,1,2026-04-12,29,18,1148,383,49,10655,1,0
6395,4227,1,2026-04-12,29,23,1148,895,45,10656,1,0
6396,4228,1,2024-12-25,29,21,1008,937,18,10657,1,0
6397,4229,2,2026-02-22,29,6,1030,303,33,10658,1,0
6398,4230,2,2024-02-23,29,13,1170,967,9,10660,1,0
6399,4230,1,2024-02-23,29,20,1170,126,29,10661,1,0
6400,4231,1,2024-07-09,29,22,1197,113,16,10662,1,0
6401,4232,1,2025-02-08,29,28,1055,836,44,10663,1,0
6402,4232,1,2025-02-08,29,7,1055,492,50,10665,1,0
6403,4232,1,2025-02-08,29,14,1055,556,49,10666,1,0
6404,4233,1,2025-11-20,29,6,1053,586,38,10667,1,0
6405,4234,1,2024-07-28,29,23,1041,573,45,10668,1,0
6406,4236,1,2025-01-31,29,15,1041,284,9,10670,1,0
6407,4237,1,2026-02-05,29,22,1044,429,36,10673,1,0
6408,4238,1,2024-01-22,29,5,1013,354,17,10674,1,0
6409,4239,1,2025-04-05,29,18,1015,454,43,10675,1,0
6410,4240,2,2024-11-19,29,14,1005,532,12,10676,1,0
6411,4241,1,2025-08-01,29,30,1194,201,45,10678,1,0
6412,4241,2,2025-08-01,29,6,1194,943,34,10679,1,0
6413,4241,1,2025-08-01,29,15,1194,979,7,10680,1,0
6414,4242,1,2026-01-05,29,12,1059,642,19,10682,1,0
6415,4243,1,2024-06-21,29,15,1014,474,29,10685,1,0
6416,4243,1,2024-06-21,29,6,1014,404,4,10686,1,0
6417,4244,1,2025-02-17,29,22,1004,757,17,10688,1,0
6418,4245,1,2024-08-20,29,18,1048,980,18,10689,1,0
6419,4248,1,2025-05-31,29,6,1222,325,24,10692,1,0
6420,4248,1,2025-05-31,29,10,1222,444,9,10693,1,0
6421,4249,1,2024-07-06,29,29,1004,692,9,10697,1,0
6422,4250,1,2025-10-18,29,6,1139,956,34,10698,1,0
6423,4250,2,2025-10-18,29,12,1139,654,23,10699,1,0
6424,4252,1,2026-03-20,29,19,1015,517,21,10703,1,0
6425,4254,1,2024-11-15,29,19,1014,856,10,10706,1,0
6426,4254,1,2024-11-15,29,23,1014,160,29,10707,1,0
6427,4255,1,2024-08-23,29,16,1015,178,33,10708,1,0
6428,4256,1,2024-06-17,29,16,1001,949,9,10709,1,0
6429,4256,1,2024-06-17,29,28,1001,789,1,10710,1,0
6430,4256,1,2024-06-17,29,28,1001,212,43,10711,1,0
6431,4257,1,2025-01-02,29,15,1143,780,41,10713,1,0
6432,4258,1,2025-05-13,29,7,1004,282,3,10714,1,0
6433,4258,1,2025-05-13,29,24,1004,301,22,10715,1,0
6434,4258,1,2025-05-13,29,18,1004,836,1,10716,1,0
6435,4260,1,2025-04-06,29,24,1039,451,41,10722,1,0
6436,4260,1,2025-04-06,29,11,1039,677,35,10723,1,0
6437,4261,1,2025-12-19,29,22,1106,723,27,10725,1,0
6438,4261,1,2025-12-19,29,8,1106,815,23,10726,1,0
6439,4261,1,2025-12-19,29,26,1106,553,33,10727,1,0
6440,4262,1,2025-07-09,29,26,1002,908,24,10728,1,0
6441,4263,1,2024-02-07,29,29,1003,723,36,10730,1,0
6442,4264,1,2025-01-06,29,27,1011,829,44,10732,1,0
6443,4264,1,2025-01-06,29,1,1011,306,29,10733,1,0
6444,4265,1,2026-02-11,29,19,1033,541,20,10734,1,0
6445,4266,1,2026-06-05,29,30,1012,960,40,10735,1,0
6446,4266,1,2026-06-05,29,6,1012,664,49,10738,1,0
6447,4267,1,2026-05-17,29,7,1220,707,30,10739,1,0
6448,4268,1,2025-08-15,29,15,1014,943,7,10741,1,0
6449,4268,1,2025-08-15,29,18,1014,985,13,10742,1,0
6450,4269,1,2026-06-08,29,2,1160,701,45,10747,1,0
6451,4270,1,2025-01-29,29,16,1014,364,24,10748,1,0
6452,4271,1,2025-03-05,29,16,1139,271,33,10749,1,0
6453,4272,1,2026-06-13,29,2,1058,626,47,10751,1,0
6454,4274,1,2025-11-29,29,19,1095,702,34,10754,1,0
6455,4274,1,2025-11-29,29,14,1095,401,29,10756,1,0
6456,4275,2,2024-04-24,29,12,1047,314,4,10757,1,0
6457,4275,1,2024-04-24,29,6,1047,677,30,10758,1,0
6458,4275,1,2024-04-24,29,25,1047,277,23,10759,1,0
6459,4277,1,2025-10-08,29,25,1188,309,7,10762,1,0
6460,4278,2,2026-04-07,29,17,1015,323,3,10764,1,0
6461,4278,1,2026-04-07,29,15,1015,653,6,10765,1,0
6462,4279,1,2026-03-13,29,18,1010,161,26,10767,1,0
6463,4280,1,2025-06-06,29,21,1014,232,28,10771,1,0
6464,4281,1,2024-07-29,29,1,1015,847,1,10772,1,0
6465,4283,1,2025-02-03,29,21,1024,600,35,10775,1,0
6466,4283,1,2025-02-03,29,17,1024,300,21,10777,1,0
6467,4284,1,2025-02-05,29,11,1059,871,23,10778,1,0
6468,4285,1,2024-04-19,29,31,1033,388,35,10779,1,0
6469,4285,1,2024-04-19,29,15,1033,611,32,10780,1,0
6470,4285,1,2024-04-19,29,23,1033,576,20,10781,1,0
6471,4285,1,2024-04-19,29,27,1033,699,21,10782,1,0
6472,4286,1,2024-02-09,29,7,1044,465,41,10783,1,0
6473,4287,1,2024-07-25,29,27,1007,695,5,10785,1,0
6474,4287,1,2024-07-25,29,15,1007,595,12,10787,1,0
6475,4288,1,2024-09-29,29,10,1008,361,31,10788,1,0
6476,4289,1,2024-05-13,29,5,1091,603,29,10792,1,0
6477,4290,1,2025-08-19,29,29,1003,949,21,10793,1,0
6478,4290,1,2025-08-19,29,12,1003,111,26,10794,1,0
6479,4290,1,2025-08-19,29,2,1003,963,41,10795,1,0
6480,4291,2,2024-10-31,29,10,1027,690,36,10796,1,0
6481,4292,1,2025-03-29,29,21,1001,893,21,10797,1,0
6482,4292,1,2025-03-29,29,2,1001,985,47,10799,1,0
6483,4292,2,2025-03-29,29,2,1001,465,14,10800,1,0
6484,4293,2,2025-06-09,29,11,1007,615,11,10802,1,0
6485,4293,1,2025-06-09,29,25,1007,853,20,10803,1,0
6486,4293,1,2025-06-09,29,8,1007,411,32,10804,1,0
6487,4294,2,2025-07-06,29,6,1169,667,2,10805,1,0
6488,4294,1,2025-07-06,29,21,1169,435,22,10806,1,0
6489,4294,1,2025-07-06,29,18,1169,198,48,10807,1,0
6490,4295,1,2024-08-18,29,5,1219,205,49,10808,1,0
6491,4296,1,2025-12-30,29,21,1002,298,13,10811,1,0
6492,4296,1,2025-12-30,29,9,1002,398,26,10812,1,0
6493,4297,1,2024-05-02,29,6,1028,633,36,10813,1,0
6494,4299,1,2025-07-02,29,27,1195,899,13,10816,1,0
6495,4300,1,2026-01-21,29,2,1161,399,47,10819,1,0
6496,4302,1,2025-02-28,29,1,1024,804,18,10821,1,0
6497,4303,1,2025-10-23,29,19,1043,113,20,10822,1,0
6498,4303,1,2025-10-23,29,23,1043,701,33,10823,1,0
6499,4304,1,2026-06-27,29,28,1182,862,1,10826,1,0
6500,4304,1,2026-06-27,29,31,1182,291,21,10827,1,0
6501,4305,1,2026-04-11,29,25,1032,650,30,10829,1,0
6502,4306,1,2024-04-12,29,24,1044,632,36,10834,1,0
6503,4307,1,2026-05-09,29,27,1009,290,22,10835,1,0
6504,4307,1,2026-05-09,29,17,1009,837,50,10836,1,0
6505,4307,1,2026-05-09,29,10,1009,297,48,10837,1,0
6506,4308,1,2025-01-27,29,26,1012,226,15,10838,1,0
6507,4308,1,2025-01-27,29,18,1012,758,50,10841,1,0
6508,4310,1,2025-07-02,29,9,1215,789,8,10843,1,0
6509,4310,1,2025-07-02,29,8,1215,693,22,10845,1,0
6510,4311,1,2026-04-12,29,2,1031,577,23,10846,1,0
6511,4311,1,2026-04-12,29,26,1031,281,49,10847,1,0
6512,4311,1,2026-04-12,29,28,1031,306,27,10848,1,0
6513,4314,1,2025-01-08,29,31,1024,924,24,10855,1,0
6514,4315,1,2024-08-03,29,23,1089,588,17,10859,1,0
6515,4316,1,2024-05-10,29,3,1033,317,35,10860,1,0
6516,4316,1,2024-05-10,29,22,1033,633,10,10861,1,0
6517,4316,2,2024-05-10,29,11,1033,719,39,10862,1,0
6518,4316,2,2024-05-10,29,15,1033,364,34,10863,1,0
6519,4317,1,2026-04-04,29,24,1012,762,37,10865,1,0
6520,4318,1,2025-05-05,29,23,1002,504,2,10866,1,0
6521,4318,1,2025-05-05,29,1,1002,967,39,10867,1,0
6522,4318,1,2025-05-05,29,14,1002,474,16,10868,1,0
6523,4319,1,2025-09-19,29,1,1004,332,39,10871,1,0
6524,4320,1,2026-03-09,29,29,1012,229,19,10872,1,0
6525,4320,1,2026-03-09,29,16,1012,978,30,10873,1,0
6526,4320,1,2026-03-09,29,6,1012,930,38,10874,1,0
6527,4323,2,2025-09-11,29,20,1009,210,10,10878,1,0
6528,4323,1,2025-09-11,29,8,1009,410,9,10879,1,0
6529,4323,2,2025-09-11,29,26,1009,134,2,10881,1,0
6530,4325,1,2024-06-05,29,20,1024,930,42,10883,1,0
6531,4325,1,2024-06-05,29,22,1024,229,30,10884,1,0
6532,4326,1,2025-09-26,29,22,1184,296,36,10885,1,0
6533,4326,1,2025-09-26,29,31,1184,695,16,10886,1,0
6534,4326,1,2025-09-26,29,19,1184,618,27,10887,1,0
6535,4327,1,2025-03-12,29,31,1184,863,27,10890,1,0
6536,4328,1,2025-09-03,29,19,1209,507,3,10892,1,0
6537,4329,1,2026-02-01,29,21,1163,468,26,10894,1,0
6538,4329,1,2026-02-01,29,14,1163,852,32,10895,1,0
6539,4330,1,2024-11-06,29,1,1059,787,48,10899,1,0
6540,4330,1,2024-11-06,29,9,1059,259,19,10900,1,0
6541,4330,1,2024-11-06,29,18,1059,804,3,10901,1,0
6542,4331,1,2024-07-23,29,15,1056,852,47,10902,1,0
6543,4331,1,2024-07-23,29,23,1056,727,18,10903,1,0
6544,4331,1,2024-07-23,29,27,1056,748,5,10904,1,0
6545,4332,1,2024-03-29,29,12,1008,882,40,10905,1,0
6546,4332,1,2024-03-29,29,7,1008,337,23,10906,1,0
6547,4332,1,2024-03-29,29,26,1008,672,17,10907,1,0
6548,4333,2,2026-06-06,29,20,1009,825,8,10908,1,0
6549,4333,1,2026-06-06,29,9,1009,450,6,10909,1,0
6550,4334,1,2026-02-16,29,5,1045,343,10,10910,1,0
6551,4335,1,2025-05-05,29,19,1051,672,44,10912,1,0
6552,4335,1,2025-05-05,29,25,1051,921,8,10913,1,0
6553,4336,1,2025-09-02,29,12,1071,869,46,10915,1,0
6554,4336,1,2025-09-02,29,28,1071,773,37,10916,1,0
6555,4336,1,2025-09-02,29,17,1071,654,31,10917,1,0
6556,4337,1,2024-07-29,29,19,1093,139,15,10919,1,0
6557,4337,1,2024-07-29,29,16,1093,706,36,10920,1,0
6558,4338,1,2024-03-07,29,31,1010,731,40,10922,1,0
